L1,L2,Score
fro,lm1,2.5823563100806
pr2,itg,2.58279731410761
itg,pr2,2.58279731410761
pm5,pcd,2.58432216334377
pcd,pm5,2.58432216334377
sro,fur,2.58669969611185
fur,sro,2.58669969611185
li2,fro,2.58683049998934
fro,li2,2.58683049998934
qbb,ca2,2.58891261872824
ca2,qbb,2.58891261872824
ruo,ito,2.59566385145459
ito,ruo,2.59566385145459
ve1,ron,2.59587494861658
ron,ve1,2.59587494861658
src,ro1,2.59795606833716
ro1,src,2.59795606833716
ll2,fra,2.60274688446944
fra,ll2,2.60274688446944
sc1,ro2,2.60451302051906
ro2,sc1,2.60451302051906
src,ll1,2.60724598391003
ll1,src,2.60724598391003
pcd,ita,2.61097004716204
ita,pcd,2.61097004716204
lm2,ca3,2.61175814775122
ca3,lm2,2.61175814775122
pr1,lat,2.61329863918775
lat,pr1,2.61329863918775
pr2,ca5,2.62703175997642
ca5,pr2,2.62703175997642
ro4,por,2.62817185117983
por,ro4,2.62817185117983
por,fro,2.6301404671542
fro,por,2.6301404671542
sro,rup,2.63400666260662
rup,sro,2.63400666260662
li3,ca3,2.63568681055562
ca3,li3,2.63568681055562
sro,pr1,2.63654658802352
pr1,sro,2.63654658802352
ron,pm4,2.63930894463592
pm4,ron,2.63930894463592
src,ro4,2.63935470722177
ro4,src,2.63935470722177
sc4,ro3,2.64038081957314
ro3,sc4,2.64038081957314
pr2,ca4,2.6462678945374
ca4,pr2,2.6462678945374
lat,fur,2.64647860729703
fur,lat,2.64647860729703
sc1,ca1,2.64847905118014
ca1,sc1,2.64847905118014
ron,li2,2.65043954408925
li2,ron,2.65043954408925
pr2,lm1,2.65259121193119
lm1,pr2,2.65259121193119
fra,ca1,2.65672550560972
ca1,fra,2.65672550560972
ro2,itf,2.66083237213367
itf,ro2,2.66083237213367
sc1,ro4,2.66105916038687
ro4,sc1,2.66105916038687
qbb,ll2,2.66302800307229
ll2,qbb,2.66302800307229
sc2,ron,2.66550864094235
ron,sc2,2.66550864094235
src,fro,2.66935206646967
fro,src,2.66935206646967
li3,fra,2.67275703926191
fra,li3,2.67275703926191
pr2,lm2,2.67372054469025
lm2,pr2,2.67372054469025
ve1,pr2,2.6774326940255
pr2,ve1,2.6774326940255
fra,eg2,2.68716439950792
eg2,fra,2.68716439950792
fra,eg3,2.68849149787577
eg3,fra,2.68849149787577
pr2,eg2,2.69047409686722
eg2,pr2,2.69047409686722
qbb,por,2.69622242850849
por,qbb,2.69622242850849
lm1,dlm,2.69645806825851
dlm,lm1,2.69645806825851
qbb,ca5,2.696542573479
ca5,qbb,2.696542573479
lat,ca5,2.7077715729521
ca5,lat,2.7077715729521
ve2,ron,2.71487095332045
ron,ve2,2.71487095332045
sro,pm5,2.71571258313998
pm5,sro,2.71571258313998
src,lm2,2.72486560246291
lm2,src,2.72486560246291
sc3,ron,2.72513870707729
ron,sc3,2.72513870707729
spa,ll1,2.73025240908547
ll1,spa,2.73025240908547
sro,ca6,2.73587364746269
ca6,sro,2.73587364746269
ron,fur,2.73688290720522
fur,ron,2.73688290720522
ron,glg,2.73852782715544
glg,ron,2.73852782715544
ro3,li2,2.7403708319814
li2,ro3,2.7403708319814
nea,lat,2.74055546525296
lat,nea,2.74055546525296
ve3,fra,2.74097031543759
fra,ve3,2.74097031543759
sro,ca4,2.74136643294004
ca4,sro,2.74136643294004
ro2,ast,2.74571770826659
ast,ro2,2.74571770826659
sro,por,2.74589804598215
por,sro,2.74589804598215
ve2,fra,2.74758194569345
fra,ve2,2.74758194569345
ro4,ast,2.75148805519939
ast,ro4,2.75148805519939
sc1,lm1,2.75220537093878
lm1,sc1,2.75220537093878
sc1,pr1,2.75271085127942
pr1,sc1,2.75271085127942
sc1,ll1,2.75348377837474
ll1,sc1,2.75348377837474
pcd,fro,2.75575189616942
fro,pcd,2.75575189616942
pm4,lat,2.75613307873969
lat,pm4,2.75613307873969
qbb,ca4,2.75638228002172
ca4,qbb,2.75638228002172
sc4,dlm,2.75689446296414
dlm,sc4,2.75689446296414
sc4,ro2,2.76388908403903
ro2,sc4,2.76388908403903
ll1,ca2,2.76812557970113
ca2,ll1,2.76812557970113
ron,eg1,2.76888952931113
eg1,ron,2.76888952931113
ro3,eg1,2.76955551058265
eg1,ro3,2.76955551058265
sro,ca5,2.77126714821151
ca5,sro,2.77126714821151
fro,eg1,2.77175965729674
eg1,fro,2.77175965729674
ro3,itf,2.77223631769255
itf,ro3,2.77223631769255
lat,ca4,2.77265641845867
ca4,lat,2.77265641845867
sc1,ro1,2.77507843812005
ro1,sc1,2.77507843812005
win,pm4,2.78119385529322
pm4,win,2.78119385529322
ve3,pcd,2.78315797923362
pcd,ve3,2.78315797923362
sro,pm2,2.78620570668478
pm2,sro,2.78620570668478
spa,lm2,2.78828635132933
lm2,spa,2.78828635132933
sro,ca2,2.79028359914786
ca2,sro,2.79028359914786
sro,pm4,2.79136694910751
pm4,sro,2.79136694910751
li3,fro,2.79246280409386
fro,li3,2.79246280409386
rup,itg,2.79579197973814
itg,rup,2.79579197973814
ruq,dlm,2.79870681897274
dlm,ruq,2.79870681897274
pr2,li3,2.8031585120632
li3,pr2,2.8031585120632
ro2,eg1,2.80527471745477
eg1,ro2,2.80527471745477
qbb,li2,2.8064192455109
li2,qbb,2.8064192455109
rup,li1,2.80863866448637
li1,rup,2.80863866448637
spa,dlm,2.81151282728804
dlm,spa,2.81151282728804
sc2,ro3,2.81205300339571
ro3,sc2,2.81205300339571
src,pm5,2.81264813632743
pm5,src,2.81264813632743
sc3,fro,2.81405402435031
fro,sc3,2.81405402435031
ita,fra,2.81733643834033
fra,ita,2.81733643834033
ro2,ca2,2.81815817946502
ca2,ro2,2.81815817946502
sro,eg1,2.82054820300345
eg1,sro,2.82054820300345
src,ca1,2.82643696351716
ca1,src,2.82643696351716
win,pm1,2.82973875423339
pm1,win,2.82973875423339
dlm,ca2,2.83159213482633
ca2,dlm,2.83159213482633
sc1,ca2,2.83212891618444
ca2,sc1,2.83212891618444
ro4,itf,2.83286218555806
itf,ro4,2.83286218555806
ro2,lm1,2.8349353087392
lm1,ro2,2.8349353087392
spa,pm2,2.83540911378484
pm2,spa,2.83540911378484
sc4,ro4,2.83783766311962
ro4,sc4,2.83783766311962
ro4,fra,2.84178182996231
fra,ro4,2.84178182996231
pr2,glg,2.84262647481609
glg,pr2,2.84262647481609
ro3,ca2,2.85698514015209
ca2,ro3,2.85698514015209
sro,pm3,2.86566730361672
pm3,sro,2.86566730361672
por,eg1,2.86974711407524
eg1,por,2.86974711407524
ll1,ca4,2.8713382083539
ca4,ll1,2.8713382083539
li2,lat,2.87189067109758
lat,li2,2.87189067109758
ro3,lm1,2.87328150088045
lm1,ro3,2.87328150088045
ron,eg2,2.87627618281019
eg2,ron,2.87627618281019
ruo,ita,2.87807084352252
ita,ruo,2.87807084352252
ll1,glg,2.88076490506219
glg,ll1,2.88076490506219
pm5,fra,2.88150257891297
fra,pm5,2.88150257891297
ro1,ast,2.88542808418497
ast,ro1,2.88542808418497
win,pm2,2.88553555018635
pm2,win,2.88553555018635
qbb,li1,2.88836682028314
li1,qbb,2.88836682028314
ron,eg3,2.89016438230683
eg3,ron,2.89016438230683
qbb,dlm,2.89050308838751
dlm,qbb,2.89050308838751
ll2,lat,2.8942842743747
lat,ll2,2.8942842743747
ro1,itf,2.89506209098882
itf,ro1,2.89506209098882
src,lm1,2.89616147703146
lm1,src,2.89616147703146
win,pm3,2.90189979815549
pm3,win,2.90189979815549
pr1,dlm,2.90579134352243
dlm,pr1,2.90579134352243
sc3,ca3,2.9111348584668
ca3,sc3,2.9111348584668
spa,pm3,2.91378134486447
pm3,spa,2.91378134486447
ruq,lat,2.91609963269622
lat,ruq,2.91609963269622
spa,li3,2.91720049311566
li3,spa,2.91720049311566
glg,dlm,2.91907065203886
dlm,glg,2.91907065203886
sro,ast,2.91919449452074
ast,sro,2.91919449452074
pm1,fra,2.92321655776059
fra,pm1,2.92321655776059
pr2,li1,2.93523201338212
li1,pr2,2.93523201338212
sc2,ca3,2.94010644053284
ca3,sc2,2.94010644053284
lm2,fro,2.94261458368944
fro,lm2,2.94261458368944
ro4,lm1,2.94841267146052
lm1,ro4,2.94841267146052
pr2,ito,2.94899505271389
ito,pr2,2.94899505271389
li2,dlm,2.95093598430912
dlm,li2,2.95093598430912
ruo,dlm,2.9524017103149
dlm,ruo,2.9524017103149
ve1,ro2,2.95542871617382
ro2,ve1,2.95542871617382
ll2,ca3,2.95611235771711
ca3,ll2,2.95611235771711
pr2,fur,2.95714416176672
fur,pr2,2.95714416176672
qbb,eg4,2.96472987622987
eg4,qbb,2.96472987622987
spa,lm1,2.9687131210052
lm1,spa,2.9687131210052
li2,ca3,2.96952719189099
ca3,li2,2.96952719189099
por,ca3,2.97051306156282
ca3,por,2.97051306156282
li1,fro,2.97180663515505
fro,li1,2.97180663515505
qbb,ast,2.98024640240457
ast,qbb,2.98024640240457
ruq,ita,2.98780329025422
ita,ruq,2.98780329025422
li3,ca6,2.98806150877598
ca6,li3,2.98806150877598
sc2,ro2,2.99081832804269
ro2,sc2,2.99081832804269
fro,dlm,2.99090612079757
dlm,fro,2.99090612079757
ro1,ca2,2.99188620229105
ca2,ro1,2.99188620229105
sc2,ro4,2.99529300305817
ro4,sc2,2.99529300305817
sro,spa,2.99652904344413
spa,sro,2.99652904344413
ro3,ast,2.99943956142372
ast,ro3,2.99943956142372
li1,lat,3.00106728213365
lat,li1,3.00106728213365
pr2,eg3,3.00192391158575
eg3,pr2,3.00192391158575
nea,dlm,3.00453268690021
dlm,nea,3.00453268690021
ro3,li3,3.00915134340083
li3,ro3,3.00915134340083
ro2,ca6,3.01283411252566
ca6,ro2,3.01283411252566
spa,eg1,3.01852815727153
eg1,spa,3.01852815727153
pm4,pcd,3.02209645167824
pcd,pm4,3.02209645167824
ll1,dlm,3.02230577755669
dlm,ll1,3.02230577755669
lm1,ast,3.02337020060021
ast,lm1,3.02337020060021
pr2,fro,3.02878860232002
fro,pr2,3.02878860232002
spa,qbb,3.03320169105278
qbb,spa,3.03320169105278
src,ron,3.03396605010668
ron,src,3.03396605010668
pm5,fro,3.03701127199569
fro,pm5,3.03701127199569
sro,li3,3.04429031163439
li3,sro,3.04429031163439
itg,fro,3.04533344199485
fro,itg,3.04533344199485
dlm,ca6,3.04934716400395
ca6,dlm,3.04934716400395
sc3,ro3,3.05121222180497
ro3,sc3,3.05121222180497
sc2,ll1,3.05344231345967
ll1,sc2,3.05344231345967
ll1,ast,3.05422007407374
ast,ll1,3.05422007407374
lat,dlm,3.05517970405096
dlm,lat,3.05517970405096
spa,pm5,3.0608871898105
pm5,spa,3.0608871898105
pm1,pcd,3.06466602286023
pcd,pm1,3.06466602286023
ron,li1,3.06675354260635
li1,ron,3.06675354260635
src,dlm,3.06875357452474
dlm,src,3.06875357452474
lm1,ca3,3.07016615545491
ca3,lm1,3.07016615545491
ro2,ca3,3.07182787287829
ca3,ro2,3.07182787287829
win,fro,3.07242684360247
fro,win,3.07242684360247
pm3,pcd,3.07968093846811
pcd,pm3,3.07968093846811
li3,ca4,3.08000973520195
ca4,li3,3.08000973520195
spa,fro,3.08213258595001
fro,spa,3.08213258595001
ro3,glg,3.0910164700412
glg,ro3,3.0910164700412
sc3,ro2,3.0973718212064
ro2,sc3,3.0973718212064
pm1,ca3,3.10221313171412
ca3,pm1,3.10221313171412
ll2,ca1,3.10238758712171
ca1,ll2,3.10238758712171
ve2,pr2,3.10383375015685
pr2,ve2,3.10383375015685
ro2,li2,3.10841233220556
li2,ro2,3.10841233220556
sro,ron,3.10900695716547
ron,sro,3.10900695716547
ll1,ca1,3.10949693688131
ca1,ll1,3.10949693688131
ro2,glg,3.1133838047463
glg,ro2,3.1133838047463
rup,ito,3.11496256096171
ito,rup,3.11496256096171
src,ca2,3.11631019966655
ca2,src,3.11631019966655
ro1,dlm,3.12327337767404
dlm,ro1,3.12327337767404
pm2,pcd,3.12584566001695
pcd,pm2,3.12584566001695
ro1,fra,3.12621373436122
fra,ro1,3.12621373436122
rup,dlm,3.128476757414
dlm,rup,3.128476757414
ro3,dlm,3.13542212807286
dlm,ro3,3.13542212807286
pm5,ca3,3.13633243916135
ca3,pm5,3.13633243916135
spa,lat,3.13940341920681
lat,spa,3.13940341920681
ll1,ca6,3.14580459417044
ca6,ll1,3.14580459417044
ve1,ro3,3.14587097058577
ro3,ve1,3.14587097058577
lat,eg4,3.14716181037961
eg4,lat,3.14716181037961
itf,dlm,3.14779899427559
dlm,itf,3.14779899427559
pr2,eg4,3.14995874064304
eg4,pr2,3.14995874064304
ll1,ca5,3.15051458248043
ca5,ll1,3.15051458248043
ve3,ron,3.15287030224534
ron,ve3,3.15287030224534
eg1,ca3,3.15465922797721
ca3,eg1,3.15465922797721
ro3,ca3,3.15488934220644
ca3,ro3,3.15488934220644
spa,pm4,3.15545908400384
pm4,spa,3.15545908400384
ro2,dlm,3.15740606171224
dlm,ro2,3.15740606171224
sc1,por,3.15953125412259
por,sc1,3.15953125412259
por,lat,3.15984476436736
lat,por,3.15984476436736
pm1,ca1,3.16629732169908
ca1,pm1,3.16629732169908
win,pr1,3.16963038261505
pr1,win,3.16963038261505
lat,ast,3.17121438428513
ast,lat,3.17121438428513
src,pm1,3.17972617845824
pm1,src,3.17972617845824
fro,ast,3.18386516982148
ast,fro,3.18386516982148
nea,ca2,3.18453266660384
ca2,nea,3.18453266660384
ro2,li3,3.18608002422318
li3,ro2,3.18608002422318
lm2,ca1,3.19226157106134
ca1,lm2,3.19226157106134
ro3,li1,3.19264200059464
li1,ro3,3.19264200059464
sc4,ca2,3.19721225767495
ca2,sc4,3.19721225767495
ron,itf,3.20648088183157
itf,ron,3.20648088183157
sc3,ro4,3.20857858061822
ro4,sc3,3.20857858061822
li1,ca3,3.21159469002032
ca3,li1,3.21159469002032
li3,ca2,3.21262631006237
ca2,li3,3.21262631006237
li3,ca5,3.21719685023361
ca5,li3,3.21719685023361
dlm,ast,3.21927010050464
ast,dlm,3.21927010050464
ro4,li2,3.2199627885854
li2,ro4,3.2199627885854
ro4,ca2,3.22851239504431
ca2,ro4,3.22851239504431
pr1,eg1,3.22869698809207
eg1,pr1,3.22869698809207
pm1,fro,3.22899555314633
fro,pm1,3.22899555314633
li3,ca1,3.22965327158134
ca1,li3,3.22965327158134
sc2,ca2,3.23155785364992
ca2,sc2,3.23155785364992
ro4,dlm,3.23289924068182
dlm,ro4,3.23289924068182
pr2,pm1,3.23424187610178
pm1,pr2,3.23424187610178
sc2,ro1,3.23509435661894
ro1,sc2,3.23509435661894
pr1,por,3.23918220463727
por,pr1,3.23918220463727
por,ca2,3.24077743516353
ca2,por,3.24077743516353
sc4,ro1,3.24194557152756
ro1,sc4,3.24194557152756
pm4,fra,3.24338645276953
fra,pm4,3.24338645276953
por,li2,3.24376577794551
li2,por,3.24376577794551
ro4,li3,3.25045489189833
li3,ro4,3.25045489189833
nea,ll1,3.2584303688699
ll1,nea,3.2584303688699
pm5,dlm,3.26143853022677
dlm,pm5,3.26143853022677
rup,itf,3.26811915545037
itf,rup,3.26811915545037
sc3,ll1,3.26821410412661
ll1,sc3,3.26821410412661
dlm,ca5,3.27305308815475
ca5,dlm,3.27305308815475
ro2,ca5,3.27359870095882
ca5,ro2,3.27359870095882
lm1,ca1,3.27880168513257
ca1,lm1,3.27880168513257
pm4,ca3,3.28241854076361
ca3,pm4,3.28241854076361
eg1,ast,3.28455564805287
ast,eg1,3.28455564805287
qbb,eg2,3.2912793493083
eg2,qbb,3.2912793493083
pr1,pcd,3.29144896196228
pcd,pr1,3.29144896196228
pr1,lm1,3.29217082393568
lm1,pr1,3.29217082393568
spa,pr1,3.29890949070057
pr1,spa,3.29890949070057
sc4,pr1,3.29902570996674
pr1,sc4,3.29902570996674
por,ll2,3.29911228225141
ll2,por,3.29911228225141
lm2,ca2,3.29957537932103
ca2,lm2,3.29957537932103
ro1,eg1,3.30640539309772
eg1,ro1,3.30640539309772
ro2,itg,3.30732306580323
itg,ro2,3.30732306580323
sc3,ca2,3.31315602179737
ca2,sc3,3.31315602179737
ro2,ca4,3.32028790432402
ca4,ro2,3.32028790432402
ve3,pr2,3.32182122137831
pr2,ve3,3.32182122137831
spa,nea,3.32339545384944
nea,spa,3.32339545384944
ro3,ca6,3.32364987131768
ca6,ro3,3.32364987131768
sro,li1,3.33207498925325
li1,sro,3.33207498925325
pm1,ast,3.3327205994469
ast,pm1,3.3327205994469
ro1,ca6,3.33477616495608
ca6,ro1,3.33477616495608
nea,fro,3.33575509882613
fro,nea,3.33575509882613
lm2,ca6,3.33785189109077
ca6,lm2,3.33785189109077
lm1,glg,3.33896616715237
glg,lm1,3.33896616715237
li1,dlm,3.34660971264908
dlm,li1,3.34660971264908
ve1,ro1,3.34689561171606
ro1,ve1,3.34689561171606
src,por,3.34745725929933
por,src,3.34745725929933
ro4,eg1,3.34800077988007
eg1,ro4,3.34800077988007
itf,ca3,3.34883868529347
ca3,itf,3.34883868529347
ro1,glg,3.35114531100855
glg,ro1,3.35114531100855
nea,lm1,3.35161185532843
lm1,nea,3.35161185532843
lm2,ast,3.35384094333977
ast,lm2,3.35384094333977
pm2,ca3,3.36734111493794
ca3,pm2,3.36734111493794
ro4,glg,3.36899663558965
glg,ro4,3.36899663558965
pr1,ll1,3.37588459808515
ll1,pr1,3.37588459808515
por,eg4,3.38056525187691
eg4,por,3.38056525187691
rup,ita,3.3838636669222
ita,rup,3.3838636669222
ro2,nea,3.38769289022261
nea,ro2,3.38769289022261
sc4,ll1,3.39221305726144
ll1,sc4,3.39221305726144
ro3,ito,3.3925066453002
ito,ro3,3.3925066453002
ro3,itg,3.39401027655553
itg,ro3,3.39401027655553
ro1,li2,3.39465915634789
li2,ro1,3.39465915634789
ve1,fro,3.39550780514231
fro,ve1,3.39550780514231
fro,ca2,3.39788154212041
ca2,fro,3.39788154212041
pr2,pm4,3.39846665331503
pm4,pr2,3.39846665331503
pm5,ast,3.40182567672591
ast,pm5,3.40182567672591
pm3,ca3,3.40414108344188
ca3,pm3,3.40414108344188
lat,eg2,3.40705744278253
eg2,lat,3.40705744278253
fur,ca3,3.41328072044293
ca3,fur,3.41328072044293
fro,eg2,3.41435777732535
eg2,fro,3.41435777732535
ve2,sro,3.41499391580415
sro,ve2,3.41499391580415
ro3,nea,3.41787235679747
nea,ro3,3.41787235679747
nea,ca4,3.42113832232332
ca4,nea,3.42113832232332
li2,ca1,3.42632350365251
ca1,li2,3.42632350365251
nea,ast,3.4275667774277
ast,nea,3.4275667774277
sc1,ca4,3.4287518004125
ca4,sc1,3.4287518004125
ve1,qbb,3.4340658107432
qbb,ve1,3.4340658107432
ro3,ca5,3.43546996885308
ca5,ro3,3.43546996885308
sc1,lm2,3.4389046265036
lm2,sc1,3.4389046265036
qbb,eg3,3.44010943194008
eg3,qbb,3.44010943194008
sro,nea,3.44154036086185
nea,sro,3.44154036086185
nea,ca5,3.44535091580184
ca5,nea,3.44535091580184
sro,eg2,3.44548249477886
eg2,sro,3.44548249477886
pr2,pm5,3.44661434805629
pm5,pr2,3.44661434805629
ita,ca3,3.44981191914406
ca3,ita,3.44981191914406
src,pr1,3.45323498082472
pr1,src,3.45323498082472
pm3,fra,3.45447628346911
fra,pm3,3.45447628346911
ro3,ca4,3.45502318193662
ca4,ro3,3.45502318193662
por,ca1,3.45740607980445
ca1,por,3.45740607980445
ca3,ast,3.45810904122849
ast,ca3,3.45810904122849
spa,fur,3.45888642401525
fur,spa,3.45888642401525
ro1,ca4,3.4591563670381
ca4,ro1,3.4591563670381
sro,eg3,3.45918637854602
eg3,sro,3.45918637854602
pm1,ca2,3.4594056914952
ca2,pm1,3.4594056914952
pm2,ca1,3.45981402925381
ca1,pm2,3.45981402925381
sc1,ca6,3.46068630565254
ca6,sc1,3.46068630565254
eg1,dlm,3.46666725782952
dlm,eg1,3.46666725782952
ve2,qbb,3.47075817346558
qbb,ve2,3.47075817346558
pm2,fra,3.47227462259179
fra,pm2,3.47227462259179
ro1,ca3,3.47558816889323
ca3,ro1,3.47558816889323
lm2,dlm,3.47651363284769
dlm,lm2,3.47651363284769
win,pr2,3.47923620006029
pr2,win,3.47923620006029
pm2,ca2,3.48054253714298
ca2,pm2,3.48054253714298
pr2,ita,3.48063396653857
ita,pr2,3.48063396653857
ve3,qbb,3.4826392750167
qbb,ve3,3.4826392750167
ro1,ca5,3.48341123498732
ca5,ro1,3.48341123498732
pm2,ast,3.48444138259831
ast,pm2,3.48444138259831
ve3,ca3,3.48506883187668
ca3,ve3,3.48506883187668
ve2,lat,3.48798622776954
lat,ve2,3.48798622776954
lat,eg3,3.49640028938948
eg3,lat,3.49640028938948
ron,nea,3.49667062098112
nea,ron,3.49667062098112
ll1,itg,3.49900647718672
itg,ll1,3.49900647718672
pm5,ca1,3.50017771869778
ca1,pm5,3.50017771869778
ve1,ro4,3.50175062961007
ro4,ve1,3.50175062961007
li3,ast,3.50267343688742
ast,li3,3.50267343688742
fro,eg3,3.50439295907911
eg3,fro,3.50439295907911
sc4,por,3.50766141121947
por,sc4,3.50766141121947
sc3,ro1,3.50917286519675
ro1,sc3,3.50917286519675
sc2,dlm,3.52253598914257
dlm,sc2,3.52253598914257
src,li3,3.52705187223262
li3,src,3.52705187223262
pr1,nea,3.52868131521363
nea,pr1,3.52868131521363
pr1,itf,3.53047407342342
itf,pr1,3.53047407342342
sro,lat,3.53135026932312
lat,sro,3.53135026932312
pr2,pm2,3.53350503299418
pm2,pr2,3.53350503299418
sc4,qbb,3.5338739945987
qbb,sc4,3.5338739945987
por,eg2,3.53494535411059
eg2,por,3.53494535411059
qbb,glg,3.53510919644699
glg,qbb,3.53510919644699
sc2,pr1,3.5359369368636
pr1,sc2,3.5359369368636
ro2,li1,3.53738063808315
li1,ro2,3.53738063808315
ro4,ca6,3.5392350564408
ca6,ro4,3.5392350564408
sc1,eg1,3.54067398131716
eg1,sc1,3.54067398131716
lm2,ca4,3.54530726276925
ca4,lm2,3.54530726276925
itg,ca3,3.54846458829939
ca3,itg,3.54846458829939
ll1,itf,3.55330817248927
itf,ll1,3.55330817248927
itf,ca1,3.55406748076371
ca1,itf,3.55406748076371
li1,ca1,3.55626995770591
ca1,li1,3.55626995770591
dlm,ca4,3.55641543550542
ca4,dlm,3.55641543550542
por,itf,3.55667295186865
itf,por,3.55667295186865
sro,eg4,3.55703091170095
eg4,sro,3.55703091170095
sc1,dlm,3.5615689786571
dlm,sc1,3.5615689786571
ro4,ca3,3.56177175756741
ca3,ro4,3.56177175756741
src,pm2,3.56196817904144
pm2,src,3.56196817904144
sro,qbb,3.57110969731811
qbb,sro,3.57110969731811
pr2,pm3,3.57125275893696
pm3,pr2,3.57125275893696
sc3,dlm,3.57479601780125
dlm,sc3,3.57479601780125
ro4,itg,3.57491332795679
itg,ro4,3.57491332795679
ll2,ca2,3.57640134066633
ca2,ll2,3.57640134066633
lm2,glg,3.57949953450015
glg,lm2,3.57949953450015
li2,ca2,3.58187665104666
ca2,li2,3.58187665104666
src,ca5,3.58452167811305
ca5,src,3.58452167811305
nea,lm2,3.58854579389879
lm2,nea,3.58854579389879
lm2,ca5,3.58855251291978
ca5,lm2,3.58855251291978
sc1,qbb,3.58941993198026
qbb,sc1,3.58941993198026
ron,itg,3.5905255642915
itg,ron,3.5905255642915
glg,fro,3.59301914129503
fro,glg,3.59301914129503
ve1,ca3,3.59333542031779
ca3,ve1,3.59333542031779
pm2,fro,3.59345901291359
fro,pm2,3.59345901291359
por,nea,3.59669019635865
nea,por,3.59669019635865
li2,ca6,3.59682101686234
ca6,li2,3.59682101686234
pm1,glg,3.59758578582653
glg,pm1,3.59758578582653
sc2,lm1,3.59764362531185
lm1,sc2,3.59764362531185
sc1,ca5,3.59836386069195
ca5,sc1,3.59836386069195
por,li1,3.59976754428163
li1,por,3.59976754428163
pm5,glg,3.60055791182836
glg,pm5,3.60055791182836
fur,fro,3.6016755643674
fro,fur,3.6016755643674
nea,ll2,3.6020554225583
ll2,nea,3.6020554225583
sc1,fur,3.60640602307949
fur,sc1,3.60640602307949
sc3,pr1,3.60873566647552
pr1,sc3,3.60873566647552
ro2,pm5,3.60890249283919
pm5,ro2,3.60890249283919
por,eg3,3.61649516991328
eg3,por,3.61649516991328
ro4,nea,3.61684161342016
nea,ro4,3.61684161342016
pm1,ca6,3.61938759033211
ca6,pm1,3.61938759033211
ve2,ro2,3.62050243512713
ro2,ve2,3.62050243512713
pm1,ca5,3.62171647726802
ca5,pm1,3.62171647726802
eg1,ca1,3.62204462504125
ca1,eg1,3.62204462504125
sro,glg,3.62315486076581
glg,sro,3.62315486076581
src,ll2,3.62438284382798
ll2,src,3.62438284382798
pm2,glg,3.62464581316185
glg,pm2,3.62464581316185
ro1,lm1,3.62478472807113
lm1,ro1,3.62478472807113
