L1_L2,Score
ast_ll1,3.01310573285536
lat_ve1,3.01595381428375
ve1_lat,3.01595381428382
ll1_ro4,3.01698346090379
ro4_ll1,3.01698346090383
sc2_pr1,3.0174694689614
pr1_sc2,3.01746946896143
li2_ro1,3.01761402716441
ro1_li2,3.01761402716444
pm2_ro3,3.01889892649321
ro3_pm2,3.01889892649325
pm4_ca6,3.0303523066409
lm2_sc1,3.03115916297922
sc1_lm2,3.03115916297922
li3_ll2,3.03222658463046
ll2_li3,3.03222658463046
dlm_itf,3.03230724158656
itf_dlm,3.03230724158664
ca1_pm2,3.0335941077171
pm2_ca1,3.0335941077171
ca5_pm5,3.03423578128694
pm5_ca5,3.03423578128697
pm4_ast,3.0363397712003
pm3_ro4,3.03716671699301
ro4_pm3,3.03716671699301
fur_sc4,3.03735044454696
sc4_fur,3.03735044454701
sc4_lat,3.03809732490482
lat_sc4,3.03809732490484
pm1_ro4,3.03886863243507
ro4_pm1,3.03886863243509
sc3_pr1,3.0413404279879
pr1_sc3,3.04134042798792
glg_ro4,3.04134360760074
ro4_glg,3.04134360760076
pr1_ve3,3.04138191240967
ve3_pr1,3.04138191240967
itf_lm1,3.04175961777545
lm1_itf,3.04175961777547
eg1_ll1,3.04317448030927
ll1_eg1,3.0431744803093
nea_ca3,3.04437403899911
ca3_nea,3.04437403899913
lm2_ro3,3.04520856420593
ro3_lm2,3.04520856420595
pm1_sc4,3.04811245852775
sc4_pm1,3.04811245852775
pr1_ro3,3.04902616780678
ro3_pr1,3.04902616780685
ruo_rup,3.04938676372284
rup_ruo,3.04938676372293
itf_li3,3.0495857281216
li3_itf,3.0495857281216
ve3_fro,3.05075765713927
fro_ve3,3.05075765713929
ca5_itf,3.05316546504587
itf_ca5,3.05316546504589
ca4_src,3.05340120162432
src_ca4,3.05340120162434
li2_ro4,3.0545506563043
ro4_li2,3.05455065630435
ca6_ro4,3.05498342480098
ro4_ca6,3.05498342480098
pr1_glg,3.05698655211862
glg_pr1,3.05698655211864
fur_ast,3.05796651342443
ast_fur,3.05796651342445
ca5_ro4,3.05801837168393
ro4_ca5,3.05801837168395
dlm_por,3.05822178592184
por_dlm,3.05822178592184
ve2_ro2,3.06025226386016
ro2_ve2,3.06025226386024
li3_glg,3.06166984088637
glg_li3,3.06166984088646
ca6_src,3.06464322709236
src_ca6,3.06464322709236
dlm_ro2,3.06464634706213
ro2_dlm,3.06464634706213
lm2_ca1,3.06649347395052
ca1_lm2,3.06649347395064
qbb_sc2,3.0668086286
sc2_qbb,3.06680862860004
glg_ro1,3.06724526492051
ro1_glg,3.06724526492059
ca6_itf,3.07147604934723
itf_ca6,3.07147604934723
sc3_ca3,3.07436060371049
ca3_sc3,3.07436060371052
ca4_ro4,3.07436742738939
ro4_ca4,3.07436742738939
ro4_por,3.07537892995762
por_ro4,3.07537892995766
ca3_sc1,3.07549572957012
sc1_ca3,3.07549572957024
ll1_ro2,3.0770127664578
ro2_ll1,3.07701276645784
fro_por,3.07806970198509
por_fro,3.07806970198516
li1_spa,3.07825275596091
spa_li1,3.07825275596093
ito_ro3,3.08254219555153
ro3_ito,3.08254219555161
fro_sc3,3.08359795191042
sc3_fro,3.08359795191046
dlm_eg2,3.08870351446599
eg2_dlm,3.08870351446601
ve2_dlm,3.08950049310337
dlm_ve2,3.08950049310339
sro_ca2,3.08956672734989
ca2_sro,3.08956672734995
fur_ro1,3.09047099432877
ro1_fur,3.0904709943288
ro3_pm5,3.09219699202853
pm5_ro3,3.09219699202855
sc2_ro3,3.09295268677418
ro3_sc2,3.09295268677422
fur_itf,3.09488395177402
itf_fur,3.09488395177406
ca6_li1,3.09575877378904
li1_ca6,3.09575877378904
dlm_li1,3.09667919876909
li1_dlm,3.09667919876909
eg4_sro,3.09714940199547
sro_eg4,3.09714940199552
sc4_ro3,3.09862776289166
ro3_sc4,3.0986277628917
pm3_dlm,3.09932023116996
dlm_pm3,3.09932023117001
eg2_ro4,3.09993660687178
ro4_eg2,3.09993660687178
itg_spa,3.10305516828189
spa_itg,3.10305516828191
pm2_ro4,3.10415311264179
ro4_pm2,3.10415311264184
sc3_ro2,3.10444045003756
ro2_sc3,3.10444045003765
dlm_ro1,3.10879390691292
ro1_dlm,3.10879390691298
ast_eg4,3.11265607501629
eg4_ast,3.11265607501629
ca4_itf,3.1130161473182
itf_ca4,3.1130161473182
ve2_ca3,3.11825819429425
ca3_ve2,3.1182581942943
nea_ro2,3.12147359010169
ro2_nea,3.12147359010172
fur_li1,3.12194505446667
li1_fur,3.12194505446667
fro_ro2,3.12209840316322
ro2_fro,3.12209840316328
spa_eg2,3.12291575916047
eg2_spa,3.12291575916051
ll2_ca1,3.12690526266185
ca1_ll2,3.12690526266191
itf_glg,3.12714216187363
glg_itf,3.12714216187368
dlm_pm4,3.1272867207263
fur_sc2,3.12740263444739
sc2_fur,3.12740263444741
ca2_eg2,3.12968952908307
eg2_ca2,3.12968952908307
sc4_ro4,3.13113527675837
ro4_sc4,3.13113527675843
ita_lm1,3.13159638477381
lm1_ita,3.13159638477387
sc2_ca3,3.13442427883478
ca3_sc2,3.13442427883481
ca1_ro2,3.13610296638134
ro2_ca1,3.13610296638136
eg3_ro2,3.13787026335573
ro2_eg3,3.13787026335575
li1_ca2,3.13856395333433
ca2_li1,3.13856395333436
sc4_lm1,3.13956763734144
lm1_sc4,3.13956763734152
lat_ruq,3.15379052537021
ruq_lat,3.15379052537027
pm4_sc3,3.15442430710931
lm2_sc3,3.15512097907137
sc3_lm2,3.15512097907137
fra_win,3.15630850380295
win_fra,3.15630850380301
ca2_pm5,3.15700986555779
pm5_ca2,3.15700986555779
ron_ito,3.15826504150027
ito_ron,3.15826504150029
ro1_pm4,3.15963825248163
ro2_pm5,3.16001182694259
pm5_ro2,3.16001182694262
ll1_itf,3.16142723896972
itf_ll1,3.16142723896978
sc2_sro,3.16218436210785
sro_sc2,3.16218436210787
itg_ro3,3.16467100242582
ro3_itg,3.16467100242593
pm2_sc4,3.16723718060244
sc4_pm2,3.16723718060244
nea_ro4,3.16802088659144
ro4_nea,3.16802088659152
ve3_ro3,3.16895520169868
ro3_ve3,3.16895520169872
fro_sc1,3.17155325280385
sc1_fro,3.17155325280393
fur_eg4,3.17813946473801
eg4_fur,3.17813946473807
pm2_itf,3.18004065041137
itf_pm2,3.1800406504114
ast_eg2,3.1807112205704
eg2_ast,3.18071122057045
pr1_ve2,3.1808250093483
ve2_pr1,3.1808250093483
fur_sc1,3.18086346896011
sc1_fur,3.18086346896019
sc3_sro,3.1817926347769
sro_sc3,3.1817926347769
fur_por,3.18222234923563
por_fur,3.18222234923563
por_pm4,3.18435181981237
ca2_ro4,3.18616952892673
ro4_ca2,3.18616952892673
lm1_pm4,3.18966502029063
eg4_ro4,3.18976315353283
ro4_eg4,3.18976315353288
li1_ast,3.19010016733196
ast_li1,3.190100167332
sc4_lm2,3.19205443679443
lm2_sc4,3.19205443679448
li2_glg,3.19287511162046
glg_li2,3.19287511162048
li3_lm1,3.19622035583317
lm1_li3,3.19622035583326
ca3_por,3.19950327598456
por_ca3,3.19950327598463
ca5_li1,3.19959989267349
li1_ca5,3.19959989267349
ll2_ro3,3.20241729890858
ro3_ll2,3.20241729890865
spa_eg3,3.20305184889713
eg3_spa,3.20305184889715
sc1_lat,3.20654344549451
lat_sc1,3.20654344549454
pm2_dlm,3.20833158767493
dlm_pm2,3.20833158767498
ca1_li3,3.20932191336957
li3_ca1,3.20932191336957
pm1_sc2,3.20983194631509
sc2_pm1,3.20983194631514
pr1_ita,3.21029029220244
ita_pr1,3.21029029220246
glg_eg4,3.21037779411558
eg4_glg,3.2103777941156
ll2_pm5,3.21391243950392
pm5_ll2,3.21391243950397
ca6_fro,3.2156156796874
fro_ca6,3.2156156796874
ca2_itf,3.21888512795059
itf_ca2,3.21888512795061
glg_ca3,3.22138757032469
ca3_glg,3.22138757032471
li3_ll1,3.22197514708979
ll1_li3,3.22197514708982
ast_pr1,3.22212580365199
pr1_ast,3.22212580365199
eg2_pm1,3.22430287134264
pm1_eg2,3.22430287134266
qbb_sc3,3.22504489255581
sc3_qbb,3.22504489255585
pm2_lm1,3.22523554914658
lm1_pm2,3.22523554914663
fro_fra,3.22623524479313
fra_fro,3.22623524479316
ast_eg3,3.22994444898878
eg3_ast,3.22994444898882
fur_eg1,3.23841481653373
eg1_fur,3.23841481653375
eg3_ll1,3.23895767516239
ll1_eg3,3.23895767516239
pm4_sc2,3.23971390168418
lm2_ro2,3.24587646021789
ro2_lm2,3.24587646021794
eg3_ca2,3.24639079354019
ca2_eg3,3.24639079354021
ca1_pm4,3.24645224986445
ll2_pm3,3.24854683106534
pm3_ll2,3.24854683106534
itg_glg,3.25095652126907
glg_itg,3.25095652126912
spa_ve3,3.25151713193913
ve3_spa,3.25151713193915
ll1_nea,3.25565462681292
nea_ll1,3.25565462681298
pr1_ro2,3.25747767586282
ro2_pr1,3.25747767586282
itf_pm4,3.2578897710922
li2_lm1,3.25806302619038
lm1_li2,3.25806302619043
itg_ast,3.25897972459582
ast_itg,3.25897972459586
eg1_src,3.26046661049515
src_eg1,3.26046661049518
pm1_ro3,3.26072704576417
ro3_pm1,3.26072704576421
eg4_ca2,3.26171318593571
ca2_eg4,3.26171318593573
src_ro4,3.26259515915092
ro4_src,3.26259515915096
ll2_dlm,3.26289272164246
dlm_ll2,3.26289272164252
glg_sro,3.26356044322376
sro_glg,3.26356044322376
lat_glg,3.26358554802847
glg_lat,3.26358554802858
li2_lm2,3.2651070285037
lm2_li2,3.26510702850373
li3_pm1,3.2657316755697
pm1_li3,3.26573167556974
sc3_ro3,3.26581798733513
ro3_sc3,3.26581798733523
src_glg,3.27209156249847
glg_src,3.27209156249852
pm3_itf,3.2760291858452
itf_pm3,3.27602918584522
ve1_ast,3.27816537269479
ast_ve1,3.27816537269482
lat_sc2,3.27818846780048
sc2_lat,3.27818846780055
lm2_ro4,3.28153420917611
ro4_lm2,3.28153420917614
ve2_sro,3.28271273496382
sro_ve2,3.28271273496394
eg1_pm1,3.28444786380188
pm1_eg1,3.28444786380188
pm2_ro1,3.28635106357903
ro1_pm2,3.28635106357903
ve1_spa,3.28654184207254
spa_ve1,3.28654184207258
ll2_pm4,3.2882808591055
ca2_ve3,3.28901779168614
ve3_ca2,3.28901779168614
eg4_ll1,3.28956449598481
ll1_eg4,3.28956449598485
eg2_ll1,3.29085250426602
ll1_eg2,3.29085250426604
eg4_ca3,3.29176849914892
ca3_eg4,3.291768499149
eg1_lm1,3.2939301969355
lm1_eg1,3.29393019693556
pr1_ro4,3.29408857600951
ro4_pr1,3.29408857600954
itf_pm1,3.29485068367304
pm1_itf,3.29485068367304
sc4_pm3,3.29517128810864
pm3_sc4,3.29517128810867
lat_src,3.29604165404151
src_lat,3.29604165404151
ro4_pm5,3.29662523208804
pm5_ro4,3.2966252320881
fro_ca2,3.29716895948399
ca2_fro,3.29716895948405
sc2_ro4,3.30310338102551
ro4_sc2,3.30310338102554
pm3_ro1,3.3043142614679
ro1_pm3,3.30431426146792
pm3_ll1,3.30582413040563
ll1_pm3,3.30582413040566
spa_ve2,3.30775495908681
ve2_spa,3.30775495908681
por_sro,3.31147052386572
sro_por,3.31147052386579
pm3_lm1,3.31169850724942
lm1_pm3,3.31169850724946
ca1_pm3,3.31515637209035
pm3_ca1,3.31515637209038
fur_eg2,3.31713547053827
eg2_fur,3.31713547053831
ca4_fro,3.31787326990456
fro_ca4,3.31787326990459
sc4_sro,3.31808370123655
sro_sc4,3.31808370123655
ll1_pm5,3.3182188294665
pm5_ll1,3.31821882946652
fur_sc3,3.31869890625587
sc3_fur,3.31869890625592
fra_pcd,3.31975639548579
pcd_fra,3.31975639548581
ve1_ro4,3.32039819894683
ro4_ve1,3.32039819894689
ve2_ca2,3.32112419636086
ca2_ve2,3.32112419636091
fur_eg3,3.32227654864311
eg3_fur,3.32227654864315
ca4_eg2,3.3240101342078
eg2_ca4,3.3240101342078
li2_ll1,3.32490405861197
ll1_li2,3.32490405861197
fro_pr1,3.33035022821389
pr1_fro,3.33035022821389
sc1_ro3,3.33056353194415
ro3_sc1,3.33056353194424
eg4_ro1,3.33069482583517
ro1_eg4,3.33069482583522
li3_lm2,3.33746568112089
lm2_li3,3.33746568112095
ll1_sc2,3.3448076693785
sc2_ll1,3.3448076693785
eg1_ll2,3.34508306063054
ll2_eg1,3.34508306063057
ll2_pm2,3.34835779150391
pm2_ll2,3.34835779150394
nea_ro1,3.34909626236135
ro1_nea,3.34909626236146
fra_pr1,3.34938227871366
pr1_fra,3.34938227871371
ito_ast,3.34992582070329
ast_ito,3.34992582070331
eg3_ro4,3.35318656045955
ro4_eg3,3.35318656045957
ll2_ro2,3.35381622372006
ro2_ll2,3.35381622372008
ca6_eg2,3.35495497443587
eg2_ca6,3.35495497443589
ca4_eg3,3.35564694689431
eg3_ca4,3.35564694689433
ca5_fro,3.35681252053295
fro_ca5,3.356812520533
li2_pm1,3.35932619814588
pm1_li2,3.35932619814591
fro_ito,3.36194231157656
ito_fro,3.36194231157656
ve1_ro1,3.36497423907526
ro1_ve1,3.36497423907542
pm1_sc1,3.36653596402783
sc1_pm1,3.36653596402786
ca1_ro1,3.36903751890397
ro1_ca1,3.36903751890402
dlm_ruo,3.37097331840614
ruo_dlm,3.37097331840614
eg3_ro1,3.37284770772444
ro1_eg3,3.37284770772449
dlm_ruq,3.37593150690415
ruq_dlm,3.37593150690431
li3_ro1,3.37641314624772
ro1_li3,3.37641314624772
ll1_pm2,3.3767141039142
pm2_ll1,3.3767141039142
sc1_ro4,3.37801888806149
ro4_sc1,3.37801888806153
ve1_ca3,3.38140274346111
ca3_ve1,3.3814027434612
itg_lm1,3.38295396861402
lm1_itg,3.38295396861406
ca6_eg4,3.3832167075056
eg4_ca6,3.3832167075056
ca4_eg4,3.38481931308917
eg4_ca4,3.38481931308919
li2_por,3.38566044811123
por_li2,3.38566044811123
ito_spa,3.38928073784629
spa_ito,3.38928073784629
ca1_sro,3.39046782567413
sro_ca1,3.39046782567413
sc2_ro1,3.39324825309365
ro1_sc2,3.39324825309371
ca5_eg2,3.39355381749169
eg2_ca5,3.39355381749171
ca1_fro,3.39364955150646
fro_ca1,3.39364955150646
li3_sc1,3.39734850452642
sc1_li3,3.39734850452644
li1_ll2,3.39843101245321
ll2_li1,3.39843101245321
ast_ve3,3.39938992948969
ve3_ast,3.39938992948969
ca1_ro4,3.40055662576391
ro4_ca1,3.40055662576394
li1_ro4,3.40112852715522
ro4_li1,3.40112852715531
li1_ll1,3.40274394896789
ll1_li1,3.40274394896792
eg3_ca3,3.40338054657211
ca3_eg3,3.40338054657216
ve3_lm1,3.40362715419094
lm1_ve3,3.403627154191
lm2_por,3.40554255958337
por_lm2,3.40554255958337
eg4_src,3.40834388677595
src_eg4,3.40834388677598
eg2_ro1,3.41354809489442
ro1_eg2,3.41354809489447
qbb_itg,3.41379847671892
itg_qbb,3.413798476719
sc1_ro1,3.41393709398082
ro1_sc1,3.41393709398086
ve2_ro4,3.41481019935598
ro4_ve2,3.41481019935603
glg_eg2,3.41779533873295
eg2_glg,3.41779533873299
por_itf,3.42395793297799
itf_por,3.42395793297805
src_itf,3.42508836729936
itf_src,3.42508836729938
itf_li2,3.42521003307272
li2_itf,3.42521003307274
itg_ca3,3.43025836344703
ca3_itg,3.43025836344716
itg_ll1,3.43101107053585
ll1_itg,3.43101107053592
itg_ca5,3.43354736277443
ca5_itg,3.43354736277446
eg1_ca1,3.4344117245847
ca1_eg1,3.43441172458486
ca5_eg4,3.43441426114284
eg4_ca5,3.43441426114287
li3_sc4,3.43459592911193
sc4_li3,3.43459592911195
ca1_eg2,3.43625453534112
eg2_ca1,3.43625453534112
li2_ca1,3.43745062553875
ca1_li2,3.43745062553878
lm2_ro1,3.4382268553157
ro1_lm2,3.43822685531576
glg_eg3,3.4386549712353
eg3_glg,3.43865497123532
li1_ca1,3.43866711088721
ca1_li1,3.43866711088724
ca6_eg3,3.43876979027298
eg3_ca6,3.438769790273
eg1_lm2,3.4392288394141
lm2_eg1,3.43922883941414
fur_ito,3.44041073834377
ito_fur,3.44041073834377
ca4_ve1,3.44258280985289
ve1_ca4,3.44258280985289
ca4_ve3,3.44276760196231
ve3_ca4,3.44276760196231
pr1_ca4,3.44283865823081
ca4_pr1,3.44283865823083
ll1_pm4,3.44345937317929
pm2_lm2,3.44610205977731
lm2_pm2,3.44610205977733
li2_sc1,3.44634339321561
sc1_li2,3.44634339321561
ca5_eg3,3.44837714766294
eg3_ca5,3.44837714766297
ll2_eg4,3.44898262765016
eg4_ll2,3.44898262765018
lat_sc3,3.45011925319854
sc3_lat,3.45011925319856
itg_ca2,3.45124272723241
ca2_itg,3.45124272723244
li1_glg,3.45309846911489
glg_li1,3.45309846911494
ca1_fur,3.4563898034619
fur_ca1,3.45638980346193
ve1_lm1,3.45915159491538
lm1_ve1,3.45915159491544
sc4_li1,3.46068453672408
li1_sc4,3.4606845367241
sc4_ro1,3.460832725731
ro1_sc4,3.4608327257311
pm4_ro4,3.46093085659286
ca5_pr1,3.46168970183948
pr1_ca5,3.46168970183948
sc1_sro,3.46207857041465
sro_sc1,3.46207857041467
pm1_lm2,3.46324064453781
lm2_pm1,3.46324064453783
ll2_itf,3.46385972790776
itf_ll2,3.46385972790779
eg2_src,3.46722275731568
src_eg2,3.46722275731568
ve3_ro2,3.46761491365562
ro2_ve3,3.46761491365574
ca4_ve2,3.47266808408751
ve2_ca4,3.47266808408751
ve3_sro,3.47498053897286
sro_ve3,3.47498053897292
ita_fro,3.47674360299373
fro_ita,3.47674360299376
glg_ve3,3.47782900729825
ve3_glg,3.47782900729825
ve1_ca2,3.47936613612796
ca2_ve1,3.47936613612799
sc3_ro4,3.48024168017029
ro4_sc3,3.48024168017044
ve1_ll1,3.48090806120255
ll1_ve1,3.48090806120261
ast_ca3,3.48116465405682
ca3_ast,3.48116465405682
pm1_sc3,3.48328170979978
sc3_pm1,3.4832817097998
ll2_lm2,3.48359709963392
lm2_ll2,3.48359709963392
ca6_ve3,3.48498990969517
ve3_ca6,3.48498990969517
ca6_itg,3.48704736054496
itg_ca6,3.48704736054496
src_eg3,3.48886485159236
eg3_src,3.48886485159238
pm4_ro1,3.48908255174405
ito_ca2,3.49509986541483
ca2_ito,3.49509986541486
ito_glg,3.49755823615359
glg_ito,3.49755823615363
ve2_ca6,3.50498302320716
ca6_ve2,3.50498302320718
ll1_lm2,3.50586161578174
lm2_ll1,3.50586161578177
lm2_pm4,3.50729277715445
glg_ca2,3.50873952796468
ca2_glg,3.5087395279647
ca6_ve1,3.51145228381158
ve1_ca6,3.51145228381158
ve1_sro,3.51267806636614
sro_ve1,3.51267806636618
eg2_pm2,3.51285345054493
pm2_eg2,3.51285345054495
li1_sc1,3.51352111633742
sc1_li1,3.51352111633742
ve1_lm2,3.51413500295535
lm2_ve1,3.5141350029554
dlm_ve3,3.51611174274063
ve3_dlm,3.51611174274063
li2_ll2,3.51668904090377
ll2_li2,3.51668904090377
ita_spa,3.51728338584966
spa_ita,3.51728338584966
itf_lm2,3.52016594205925
lm2_itf,3.52016594205925
ve2_ro1,3.52037459388147
ro1_ve2,3.52037459388155
sc3_ll1,3.52443562742991
ll1_sc3,3.52443562742995
qbb_src,3.52473655789135
src_qbb,3.52473655789135
pr1_ro1,3.52476267812246
ro1_pr1,3.52476267812249
eg2_lm1,3.52489628950446
lm1_eg2,3.52489628950451
pm5_ro1,3.52581057614911
ro1_pm5,3.52581057614911
li2_sc4,3.52933252581853
sc4_li2,3.52933252581853
dlm_src,3.53873437190478
src_dlm,3.5387343719049
ll1_ro1,3.53952898312565
ro1_ll1,3.53952898312572
lat_itg,3.54146904032778
itg_lat,3.54146904032786
itg_ro2,3.5416258475525
ro2_itg,3.54162584755261
ll1_ve3,3.54525518157459
ve3_ll1,3.54525518157462
ve1_glg,3.54633510747542
glg_ve1,3.54633510747546
ito_lm2,3.54643245335216
lm2_ito,3.54643245335218
ca5_ve3,3.55271882081861
ve3_ca5,3.55271882081861
ve2_lm1,3.55286633909798
lm1_ve2,3.55286633909806
sc4_pm4,3.55544475696258
ll2_ro4,3.56015966089845
ro4_ll2,3.56015966089851
ito_ca3,3.5643325686252
ca3_ito,3.56433256862524
li1_ro1,3.56526904369512
ro1_li1,3.56526904369518
ll1_sc1,3.57274583077289
sc1_ll1,3.57274583077289
li1_por,3.5771233973761
por_li1,3.5771233973761
pm4_itf,3.57738543698716
ca1_itf,3.57895680127897
itf_ca1,3.57895680127901
ast_ca2,3.58027310392881
ca2_ast,3.58027310392884
ita_ruq,3.58034619892018
ruq_ita,3.58034619892027
pm3_eg2,3.58106434929971
eg2_pm3,3.58106434929973
ll2_ve1,3.58336048419753
ve1_ll2,3.58336048419753
pm4_eg3,3.58442627010722
ca4_ito,3.58711717841005
ito_ca4,3.58711717841005
li3_eg4,3.58756831492319
eg4_li3,3.58756831492323
fur_ve1,3.58802121942501
ve1_fur,3.58802121942501
ve2_pm1,3.58908023028823
pm1_ve2,3.58908023028827
ve2_ca5,3.59048146261825
ca5_ve2,3.59048146261827
pm3_sc2,3.59558364932674
sc2_pm3,3.59558364932674
ito_ca5,3.59581633373916
ca5_ito,3.5958163337392
itg_ro4,3.59627823652725
ro4_itg,3.59627823652739
eg3_ll2,3.59740881537415
ll2_eg3,3.59740881537415
fur_itg,3.60047160061375
itg_fur,3.60047160061375
fur_ve3,3.60138144848587
ve3_fur,3.60138144848589
ve3_ro1,3.60199847975552
ro1_ve3,3.6019984797556
sc4_pm5,3.60277780048407
pm5_sc4,3.60277780048421
ve1_ca5,3.60303645260601
ca5_ve1,3.60303645260603
eg2_pm4,3.60593457200293
fro_ro4,3.60689935805127
ro4_fro,3.6068993580513
ito_ca6,3.60715458769916
ca6_ito,3.60715458769918
ita_ca3,3.61017801349712
ca3_ita,3.61017801349719
sc1_pm5,3.61239729951058
pm5_sc1,3.61239729951075
ca1_pm5,3.61389125386986
sc3_ro1,3.61776243494922
ro1_sc3,3.61776243494929
li1_pm1,3.61900197283276
pm1_li1,3.6190019728328
ita_ro3,3.62180281056153
ro3_ita,3.62180281056166
ita_ca5,3.62248802126265
ca5_ita,3.62248802126267
eg4_pm1,3.62254425171072
pm1_eg4,3.62254425171072
eg2_ll2,3.62870588404236
ll2_eg2,3.62870588404236
eg3_lm1,3.6362614317714
lm1_eg3,3.63626143177143
ca2_ita,3.63775446844742
ita_ca2,3.63775446844742
pr1_ca2,3.63956130110458
ca2_pr1,3.63956130110463
li3_pm4,3.64305758551553
li3_eg2,3.64663518852477
eg2_li3,3.64663518852479
eg4_lm1,3.64847750231958
lm1_eg4,3.64847750231966
eg4_ca1,3.6507666616816
ca1_eg4,3.65076666168172
ast_ve2,3.6531334208672
ve2_ast,3.6531334208672
fur_dlm,3.6549477786558
dlm_fur,3.65494777865585
li1_lm1,3.65783574101999
lm1_li1,3.65783574102008
eg2_li2,3.65828979268134
li2_eg2,3.65828979268134
ita_glg,3.66188206886627
glg_ita,3.66188206886629
glg_ve2,3.665879939071
ve2_glg,3.665879939071
lm2_pm3,3.66691556971178
pm3_lm2,3.66691556971178
ruo_ruq,3.66824703952592
ruq_ruo,3.66824703952592
ve3_ro4,3.66946663547411
ro4_ve3,3.66946663547416
pm2_sc1,3.67196230553581
sc1_pm2,3.67196230553581
qbb_por,3.67557197633235
por_qbb,3.67557197633249
pm4_sc4,3.67719738151078
li3_sc2,3.67916140280009
sc2_li3,3.67916140280013
pr1_ca6,3.67941702512352
ca6_pr1,3.67941702512357
dlm_sc1,3.6795728628849
sc1_dlm,3.67957286288494
li3_eg1,3.68149288861243
eg1_li3,3.68149288861246
eg2_lm2,3.68278101604206
lm2_eg2,3.6827810160421
pm2_sc2,3.68302112945818
sc2_pm2,3.68302112945824
itg_sro,3.68373158385364
sro_itg,3.68373158385367
itf_li1,3.68517176515728
li1_itf,3.68517176515732
pr1_ca3,3.68877262641192
ca3_pr1,3.68877262641195
fur_ll2,3.68979813591214
ll2_fur,3.68979813591217
ito_li3,3.68993428759747
li3_ito,3.68993428759753
por_pm5,3.695511847416
pm5_por,3.69551184741619
ita_ca6,3.69665213535635
ca6_ita,3.69665213535638
sc4_ll1,3.69926352940947
ll1_sc4,3.69926352940954
ca1_src,3.69952186991092
src_ca1,3.69952186991102
eg3_lm2,3.69964866594516
lm2_eg3,3.6996486659452
pm1_eg3,3.70106574725398
eg3_pm1,3.701065747254
pm3_sc1,3.70263709684088
sc1_pm3,3.70263709684088
ito_pm1,3.70669859842613
pm1_ito,3.70669859842613
ita_ast,3.70981625039827
ast_ita,3.70981625039829
itf_pm5,3.71133166109429
pm5_itf,3.71133166109429
li1_lm2,3.7132787890876
lm2_li1,3.71327878908764
li3_sc3,3.71494692119585
sc3_li3,3.71494692119587
fur_ita,3.71762930601582
ita_fur,3.71762930601582
ll1_ve2,3.71941700904656
ve2_ll1,3.71941700904656
li2_sc2,3.72284244750791
sc2_li2,3.72284244750791
ve1_pm1,3.72636692524817
pm1_ve1,3.7263669252482
li3_eg3,3.72901490295621
eg3_li3,3.72901490295623
