L1_L2,Score
itg_ca4,3.73185984828806
ca4_itg,3.73185984828809
ve1_src,3.74060681067441
src_ve1,3.74060681067444
ve3_pm1,3.74105243051488
pm1_ve3,3.7410524305149
eg1_pm4,3.74339760182492
ve2_pm2,3.74727062694058
pm2_ve2,3.7472706269406
li1_sc2,3.7517573756221
sc2_li1,3.75175737562212
ito_ll1,3.75181744160117
ll1_ito,3.75181744160117
pm3_sc3,3.76070250900263
sc3_pm3,3.76070250900266
glg_ca4,3.77062166306697
ca4_glg,3.77062166306699
ve2_ca1,3.77107376716919
ca1_ve2,3.77107376716929
eg3_ca1,3.77354125874013
ca1_eg3,3.77354125874019
fur_ve2,3.77664807610809
ve2_fur,3.77664807610809
pm4_eg4,3.77764484420786
li3_pm3,3.78421350379971
pm3_li3,3.78421350379973
pm2_sc3,3.7868577282058
sc3_pm2,3.78685772820583
ve3_ca1,3.78973275980505
ca1_ve3,3.78973275980512
sc2_pm5,3.79081293122149
pm5_sc2,3.79081293122155
ron_ita,3.79670289533189
ita_ron,3.79670289533198
eg2_pm5,3.79755689963689
pm5_eg2,3.79755689963689
li1_sc3,3.79840811093396
sc3_li1,3.79840811093396
pm4_ve3,3.79913896341924
eg4_pm2,3.80092352088702
pm2_eg4,3.80092352088702
eg1_pm2,3.81007939366637
pm2_eg1,3.81007939366637
fro_ro1,3.81051942515275
ro1_fro,3.81051942515282
sc3_li2,3.81468578346462
li2_sc3,3.81468578346465
glg_ca6,3.81910538812808
ca6_glg,3.81910538812811
pm1_pm5,3.82120015008465
pm5_pm1,3.82120015008465
itg_dlm,3.82269492251715
dlm_itg,3.82269492251718
ita_ca4,3.82789300139401
ca4_ita,3.82789300139404
sc3_pm5,3.82982949684957
pm5_sc3,3.82982949684966
sc2_ast,3.84780504662869
ast_sc2,3.84780504662883
itg_lm2,3.84952731242331
lm2_itg,3.84952731242331
li3_ve3,3.85532062310659
ve3_li3,3.85532062310659
por_src,3.86271498753266
src_por,3.86271498753283
sc2_pm4,3.86351894351728
eg3_pm2,3.86442348772061
pm2_eg3,3.86442348772061
itg_ll2,3.86603041256009
ll2_itg,3.86603041256012
ast_ca5,3.86691054033415
ca5_ast,3.86691054033415
ca1_spa,3.87281333862247
spa_ca1,3.8728133386225
dlm_sc2,3.87998015301003
sc2_dlm,3.87998015301016
eg3_pm4,3.88016279932402
ll2_sc2,3.88274151549117
sc2_ll2,3.88274151549117
lm2_lm1,3.88372225733039
lm1_lm2,3.88372225733043
eg1_pm3,3.88461082966834
pm3_eg1,3.88461082966834
eg4_lm2,3.88465973755475
lm2_eg4,3.88465973755478
dlm_sc3,3.88675979257097
sc3_dlm,3.88675979257105
li3_pm2,3.89013124937129
pm2_li3,3.89013124937131
src_ve3,3.89399987515577
ve3_src,3.8939998751558
ito_ll2,3.89643898610608
ll2_ito,3.89643898610611
ast_ca4,3.89843925310852
ca4_ast,3.89843925310852
pm3_eg3,3.90464654928986
eg3_pm3,3.90464654928988
ito_ro2,3.90602814591282
ro2_ito,3.9060281459129
li2_pm4,3.90873850515588
src_ve2,3.91127685920294
ve2_src,3.91127685920297
pm4_eg2,3.91897978896827
glg_ca5,3.92218235066289
ca5_glg,3.92218235066292
li2_pm3,3.92247130419918
pm3_li2,3.92247130419923
eg4_li2,3.92578238745115
li2_eg4,3.92578238745115
ito_sro,3.92615534282141
sro_ito,3.92615534282148
ita_ll1,3.92634377308185
ll1_ita,3.92634377308192
ve3_lm2,3.92678690255454
lm2_ve3,3.92678690255459
ll2_ve3,3.92836619104992
ve3_ll2,3.92836619104995
ast_ca6,3.92898172971876
ca6_ast,3.92898172971876
sc2_spa,3.92900393585543
spa_sc2,3.92900393585551
ll2_sc4,3.93778254166295
sc4_ll2,3.93778254166295
eg4_pm4,3.94023687221818
ito_pm5,3.94352902780895
pm5_ito,3.94352902780908
eg1_por,3.94615356286439
por_eg1,3.94615356286439
sc1_pm4,3.95490342306739
ve2_pm4,3.96233176839611
itg_li3,3.96397747945064
li3_itg,3.96397747945066
ve2_lm2,3.96512029601749
lm2_ve2,3.96512029601753
pm5_lm1,3.97181062258146
lm1_pm5,3.9718106225815
pm4_ito,3.97863892183788
ast_ca1,3.98551946298576
ca1_ast,3.98551946298584
li3_pm5,3.98786571038164
pm5_li3,3.98786571038169
dlm_ito,3.98899943193922
ito_dlm,3.98899943193922
sc4_itf,3.99714950460332
itf_sc4,3.99714950460337
ca1_glg,4.00594101055747
glg_ca1,4.00594101055747
itg_pm1,4.00771538472152
pm1_itg,4.00771538472157
ca1_por,4.01781780404416
por_ca1,4.01781780404421
ll2_ro1,4.02026205009631
ro1_ll2,4.02026205009637
eg4_itf,4.02084628457898
itf_eg4,4.02084628457898
li3_ve2,4.02489302030734
ve2_li3,4.02489302030737
ron_nea,4.02863825289831
nea_ron,4.02863825289858
li2_eg3,4.02954107983167
eg3_li2,4.02954107983169
sc3_pm4,4.03238706362812
lat_por,4.03747590345235
por_lat,4.03747590345245
sc2_ca2,4.03888202110983
ca2_sc2,4.03888202110988
lm2_ita,4.0422743070001
ita_lm2,4.04227430700013
ve2_pm3,4.05331038180194
pm3_ve2,4.05331038180198
ito_ro4,4.05503871025494
ro4_ito,4.05503871025509
por_sc1,4.05735760488912
sc1_por,4.05735760488922
por_sc2,4.05772508152967
sc2_por,4.05772508152972
lm1_nea,4.05811014809595
nea_lm1,4.05811014809595
pm5_eg3,4.06040969980335
eg3_pm5,4.06040969980337
ita_li3,4.06138118569979
li3_ita,4.06138118569979
pm5_eg4,4.06204290792877
eg4_pm5,4.06204290792879
nea_ca1,4.06427833061689
ca1_nea,4.06427833061696
itg_src,4.06748299036317
src_itg,4.0674829903632
por_pr1,4.06862033670363
pr1_por,4.06862033670373
eg4_pm3,4.06957414544935
pm3_eg4,4.06957414544935
ita_src,4.07851191030528
src_ita,4.07851191030531
li2_pm2,4.09947861962903
pm2_li2,4.09947861962906
sc4_ast,4.10617327115965
ast_sc4,4.10617327115984
fur_ll1,4.1087838445301
ll1_fur,4.10878384453013
eg1_pm5,4.11116963687155
pm5_eg1,4.11116963687155
ita_ll2,4.11755507394449
ll2_ita,4.11755507394455
sc2_ca4,4.11766487341635
ca4_sc2,4.11766487341643
por_sc4,4.12267774657793
sc4_por,4.12267774657798
sc3_ca2,4.12474832027131
ca2_sc3,4.12474832027146
pm4_nea,4.12587478557273
eg2_por,4.1277800838875
por_eg2,4.1277800838875
itg_pm3,4.12901696750011
pm3_itg,4.12901696750014
eg1_li1,4.13474200075987
li1_eg1,4.13474200075987
pm2_ito,4.13793471837505
ito_pm2,4.13793471837509
itf_eg2,4.13849974959695
eg2_itf,4.13849974959698
ito_src,4.13911139553208
src_ito,4.13911139553213
itg_pm2,4.15271521622952
pm2_itg,4.15271521622955
itg_ca1,4.16260025607304
ca1_itg,4.16260025607312
itg_ro1,4.16394839925896
ro1_itg,4.16394839925909
pm2_ve3,4.16879345132536
ve3_pm2,4.16879345132536
sc3_ast,4.1704885306568
ast_sc3,4.17048853065699
ita_ro2,4.17730469151633
ro2_ita,4.17730469151651
sc4_ca2,4.18071140390234
ca2_sc4,4.18071140390245
ito_pm4,4.18781615361431
pm4_eg1,4.18976496761364
por_sc3,4.19603466979593
sc3_por,4.19603466979593
eg1_itf,4.19878004645713
itf_eg1,4.19878004645716
ve1_pm2,4.20105205199697
pm2_ve1,4.201052051997
li2_pm5,4.2030298121271
pm5_li2,4.20302981212715
sc2_ca5,4.20710743965742
ca5_sc2,4.20710743965759
sc3_ca4,4.20765022909315
ca4_sc3,4.20765022909324
eg4_ito,4.21107676499646
ito_eg4,4.21107676499646
itg_pm4,4.21324488645811
ll2_ve2,4.21581991564236
ve2_ll2,4.21581991564236
nea_qbb,4.21848545168966
qbb_nea,4.2184854516898
ito_pm3,4.22147658824654
pm3_ito,4.22147658824654
sc4_ca4,4.22159767957822
ca4_sc4,4.22159767957836
ca1_pr1,4.22187847536245
pr1_ca1,4.22187847536249
li1_pm3,4.22246476793184
pm3_li1,4.22246476793189
li1_pm2,4.22253002963324
pm2_li1,4.22253002963328
eg1_li2,4.22255555633793
li2_eg1,4.22255555633796
li1_pm4,4.22268313340883
li1_eg2,4.22472578459494
eg2_li1,4.22472578459499
pm4_ll2,4.22812625877155
eg4_por,4.23201763410279
por_eg4,4.23201763410299
ve1_pm4,4.23449148751096
sc1_itf,4.23559388996109
itf_sc1,4.23559388996117
qbb_ita,4.24265602874157
ita_qbb,4.24265602874164
qbb_ito,4.24323055705434
ito_qbb,4.24323055705437
ca3_spa,4.24474886159464
spa_ca3,4.24474886159464
sc3_spa,4.24627864059492
spa_sc3,4.24627864059509
ll2_sc1,4.25191932342821
sc1_ll2,4.25191932342835
ve3_pm3,4.25733641495827
pm3_ve3,4.2573364149583
pm5_lm2,4.25805168611602
lm2_pm5,4.25805168611604
li2_ve2,4.26607078939618
ve2_li2,4.26607078939618
ll2_por,4.26870851491618
por_ll2,4.26870851491629
pm4_itg,4.26922273599629
ita_sro,4.27293101538598
sro_ita,4.27293101538606
sc4_spa,4.27337963993003
spa_sc4,4.27337963993017
sc2_ca6,4.27733346237978
ca6_sc2,4.27733346237987
ca2_spa,4.27842050412164
spa_ca2,4.27842050412164
ito_ro1,4.28563639501885
ro1_ito,4.28563639501898
ca1_ito,4.28935081648507
ito_ca1,4.28935081648507
ve2_pm5,4.29086848638386
pm5_ve2,4.29086848638391
ll2_sc3,4.29152521072956
sc3_ll2,4.2915252107296
li2_ve3,4.2986213282953
ve3_li2,4.2986213282953
sc2_itf,4.30588528728456
itf_sc2,4.30588528728458
sc3_itf,4.31251915747846
itf_sc3,4.31251915747849
ita_ro4,4.31354001355155
ro4_ita,4.31354001355172
pm5_ve3,4.3148471448565
ve3_pm5,4.3148471448565
sc3_ca5,4.31947056050529
ca5_sc3,4.3194705605055
sc4_ca5,4.32047870024563
ca5_sc4,4.32047870024581
ve3_pm4,4.322260761482
itf_ve3,4.32628344756898
ve3_itf,4.32628344756904
dlm_rup,4.3324387333328
rup_dlm,4.33243873333286
ve1_pm3,4.33341614393738
pm3_ve1,4.3334161439374
itg_eg4,4.34497036417493
eg4_itg,4.34497036417496
sc1_src,4.34509787478552
src_sc1,4.34509787478555
eg3_por,4.35023075747435
por_eg3,4.3502307574746
ita_pm1,4.35574777250248
pm1_ita,4.35574777250248
lat_ito,4.36139351153854
ito_lat,4.36139351153864
sc3_ca6,4.36315392225435
ca6_sc3,4.36315392225448
pm5_pm4,4.38065694508509
li1_eg4,4.39086128022488
eg4_li1,4.39086128022494
eg3_itf,4.41506195453832
itf_eg3,4.41506195453832
spa_glg,4.41809609226481
glg_spa,4.41809609226486
sc4_ca6,4.43289838537152
ca6_sc4,4.43289838537167
sc4_src,4.43473421640409
src_sc4,4.43473421640409
eg4_sc2,4.43602624095248
sc2_eg4,4.43602624095258
itf_ve1,4.4425229017879
ve1_itf,4.4425229017879
sc4_eg2,4.44458015267514
eg2_sc4,4.44458015267517
eg3_sc4,4.44616585149023
sc4_eg3,4.44616585149023
eg1_eg4,4.45188756264694
eg4_eg1,4.45188756264696
li1_li3,4.45751095104223
li3_li1,4.45751095104225
ca5_spa,4.45939428004936
spa_ca5,4.45939428004936
sc2_glg,4.46059438990893
glg_sc2,4.4605943899091
sc2_src,4.46606148613309
src_sc2,4.46606148613309
itg_pm5,4.4681465913966
pm5_itg,4.46814659139667
li1_eg3,4.47238583857051
eg3_li1,4.47238583857057
ve1_ca1,4.47353975090086
ca1_ve1,4.47353975090104
ve1_pm5,4.47889494528492
pm5_ve1,4.47889494528498
sc1_ca4,4.48263997950743
ca4_sc1,4.48263997950749
li1_ve2,4.48592930632131
ve2_li1,4.48592930632131
li1_pm5,4.50112995976691
pm5_li1,4.50112995976696
ito_eg3,4.50960232231484
eg3_ito,4.50960232231487
pm2_pm5,4.51625188808974
pm5_pm2,4.51625188808976
ca4_spa,4.51727839969836
spa_ca4,4.51727839969839
pm4_ll1,4.51773016761509
ita_eg4,4.5243906172231
eg4_ita,4.52439061722313
src_sc3,4.52781672472558
sc3_src,4.52781672472561
ito_li2,4.52791865535384
li2_ito,4.52791865535384
eg3_sc2,4.53468954925908
sc2_eg3,4.53468954925911
eg1_eg2,4.5351970005996
eg2_eg1,4.5351970005996
li1_ve3,4.53967294811466
ve3_li1,4.53967294811469
pm3_pm5,4.54743771488088
pm5_pm3,4.54743771488088
ve3_eg4,4.55931577631624
eg4_ve3,4.55931577631627
ita_ca1,4.57367770120242
ca1_ita,4.57367770120252
sc1_ca2,4.57529346514553
ca2_sc1,4.5752934651456
ve2_eg1,4.57716782672444
eg1_ve2,4.57716782672447
pm4_ita,4.58036029425475
eg1_ito,4.586700918805
ito_eg1,4.586700918805
ita_li2,4.59292753590604
li2_ita,4.59292753590607
li3_ve1,4.59643914266519
ve1_li3,4.59643914266522
itf_ve2,4.60018701453951
ve2_itf,4.60018701453954
eg1_sc4,4.60320211373627
sc4_eg1,4.60320211373657
pm1_pm4,4.60934690423052
nea_por,4.60943195802844
por_nea,4.60943195802849
eg3_sc1,4.61070059263741
sc1_eg3,4.61070059263749
eg2_eg4,4.61691143488235
eg4_eg2,4.61691143488235
eg2_ve3,4.61908320737059
ve3_eg2,4.61908320737059
eg2_sc2,4.62027071974683
sc2_eg2,4.62027071974687
ve2_eg4,4.62573886444059
eg4_ve2,4.62573886444062
ita_ro1,4.63460388284025
ro1_ita,4.63460388284049
nea_lat,4.6430847982227
lat_nea,4.64308479822285
ca5_sc1,4.64987184574223
sc1_ca5,4.64987184574223
itg_li2,4.65234704813855
li2_itg,4.65234704813859
eg1_eg3,4.6579155725418
eg3_eg1,4.65791557254185
lat_ita,4.65941300476616
ita_lat,4.65941300476628
sc1_ast,4.66367145785429
ast_sc1,4.66367145785439
eg4_sc4,4.66697518724032
sc4_eg4,4.66697518724036
ito_li1,4.67794140919719
li1_ito,4.67794140919722
ve2_eg2,4.68216384292697
eg2_ve2,4.68216384292699
dlm_ita,4.70505822030781
ita_dlm,4.70505822030781
dlm_ron,4.70511972918216
ron_dlm,4.70511972918216
ita_pm5,4.71260817365434
pm5_ita,4.71260817365455
eg3_sc3,4.71786505768469
sc3_eg3,4.71786505768469
eg1_ita,4.72910151307569
ita_eg1,4.72910151307572
ito_eg2,4.73874541776068
eg2_ito,4.73874541776074
eg4_sc3,4.74204325525196
sc3_eg4,4.74204325525203
ca6_spa,4.7444025968096
spa_ca6,4.74440259680963
ve1_eg4,4.76501122736374
eg4_ve1,4.76501122736377
pm4_ve2,4.7660037304201
eg2_sc1,4.76677078062186
sc1_eg2,4.7667707806219
sc1_glg,4.76764706994489
glg_sc1,4.767647069945
itg_eg2,4.78351664638278
eg2_itg,4.78351664638281
pm3_ita,4.7940850143808
ita_pm3,4.79408501438084
ruo_ron,4.79445652806252
ron_ruo,4.79445652806255
sc4_glg,4.79684936448791
glg_sc4,4.79684936448816
ca6_sc1,4.79736255123661
sc1_ca6,4.79736255123667
eg1_ve3,4.80774171941825
ve3_eg1,4.80774171941828
itg_por,4.81549757090374
por_itg,4.8154975709038
eg2_eg3,4.81740921005447
eg3_eg2,4.8174092100545
eg4_sc1,4.81817078563163
sc1_eg4,4.81817078563181
eg1_itg,4.8280834832094
itg_eg1,4.8280834832094
pm2_ita,4.83108346287163
ita_pm2,4.83108346287167
li2_li3,4.83740884567882
li3_li2,4.83740884567882
pm1_pm2,4.83781698896984
pm2_pm1,4.83781698896984
sc1_spa,4.84265178979468
spa_sc1,4.84265178979473
ast_glg,4.84288015837811
glg_ast,4.84288015837811
ve2_por,4.84599042801487
por_ve2,4.8459904280151
nea_pm1,4.8485355207518
pm1_nea,4.84853552075191
ita_pm4,4.85332710099107
eg1_sc2,4.86025701286784
sc2_eg1,4.8602570128681
itg_ve3,4.86128507146159
ve3_itg,4.86128507146162
ca4_por,4.86890067800316
por_ca4,4.86890067800322
lm2_nea,4.87194020399966
nea_lm2,4.87194020399979
li1_ve1,4.87856978453436
ve1_li1,4.8785697845344
sc3_glg,4.87919709829865
glg_sc3,4.87919709829889
ca5_por,4.88237224152078
por_ca5,4.88237224152078
eg2_sc3,4.88414802787287
sc3_eg2,4.88414802787287
itg_ve1,4.88480810248635
ve1_itg,4.88480810248635
ito_ve1,4.88809661134974
ve1_ito,4.88809661134977
pm1_pm3,4.90279561418704
pm3_pm1,4.90279561418704
eg1_ve1,4.90779925992616
ve1_eg1,4.90779925992616
ito_ve2,4.90803558151526
ve2_ito,4.90803558151532
ve2_eg3,4.90937799752552
eg3_ve2,4.90937799752555
ve3_eg3,4.92765078114676
eg3_ve3,4.92765078114682
por_ca2,4.93493363337099
ca2_por,4.93493363337114
itg_li1,4.96528884052697
li1_itg,4.96528884052697
eg1_sc1,4.97647446571343
sc1_eg1,4.97647446571383
ito_itf,4.98598403968286
itf_ito,4.98598403968292
sro_src,4.99747626668237
src_sro,4.99747626668241
ve1_eg2,4.99806619790406
eg2_ve1,4.99806619790415
ve1_por,5.01635016644712
por_ve1,5.01635016644718
itg_eg3,5.01685046163053
eg3_itg,5.0168504616306
ve3_por,5.01837873673093
por_ve3,5.01837873673122
por_ito,5.03002683130769
ito_por,5.03002683130781
li1_li2,5.05046473795809
li2_li1,5.05046473795809
eg1_sc3,5.06847193858695
sc3_eg1,5.06847193858727
pm4_lm2,5.10468356009945
ita_eg3,5.11280902117902
eg3_ita,5.11280902117905
ita_ve1,5.11341915598746
ve1_ita,5.11341915598746
ito_ve3,5.13374534985088
ve3_ito,5.13374534985095
ita_eg2,5.15728285954444
eg2_ita,5.15728285954448
itg_ve2,5.15873927824353
ve2_itg,5.1587392782436
por_ca6,5.1755157211136
ca6_por,5.17551572111367
itg_ito,5.18738746431643
ito_itg,5.18738746431643
ca1_sc2,5.20048818575312
sc2_ca1,5.20048818575327
ve2_sc2,5.22772812048664
sc2_ve2,5.22772812048678
ve1_eg3,5.23156757944563
eg3_ve1,5.23156757944569
ita_ve2,5.24683750568649
ve2_ita,5.24683750568656
li2_ve1,5.27820548487318
ve1_li2,5.27820548487318
ita_li1,5.28855144722138
li1_ita,5.28855144722142
ca1_sc3,5.33462221705132
sc3_ca1,5.33462221705146
ita_itf,5.34885815640286
itf_ita,5.3488581564029
pm4_li2,5.36918351026157
ca1_sc1,5.38923087630107
sc1_ca1,5.38923087630149
pm2_pm4,5.41088096110933
pm3_pm4,5.41735127579341
ast_spa,5.4459487296774
spa_ast,5.4459487296774
ita_ve3,5.44973392919869
ve3_ita,5.44973392919872
nea_pr1,5.47045765797444
pr1_nea,5.47045765797477
pm2_nea,5.47190630990744
nea_pm2,5.47190630990751
ve3_sc2,5.47603423580155
sc2_ve3,5.47603423580165
ve2_sc1,5.47721564864854
sc1_ve2,5.47721564864884
itg_itf,5.48094330573219
itf_itg,5.48094330573223
sc4_sc2,5.48136092501571
sc2_sc4,5.48136092501577
eg4_eg3,5.48969909299376
eg3_eg4,5.48969909299379
ll2_ll1,5.50064521956304
ll1_ll2,5.50064521956309
ro3_ro4,5.50721643720812
ro4_ro3,5.50721643720816
ve1_ve3,5.51643002668277
ve3_ve1,5.51643002668277
nea_li3,5.51684632521474
li3_nea,5.51684632521496
ve2_sc4,5.56090643219669
sc4_ve2,5.5609064321968
fur_nea,5.56251965052214
nea_fur,5.56251965052214
pm3_pm2,5.56469704339512
pm2_pm3,5.56469704339515
nea_ca5,5.56490225132914
ca5_nea,5.56490225132932
ve1_ve2,5.5712478966023
ve2_ve1,5.57124789660236
ve2_sc3,5.57693800516751
sc3_ve2,5.57693800516761
sc2_ve1,5.58752467354181
ve1_sc2,5.58752467354191
ve3_sc4,5.59847254834603
sc4_ve3,5.59847254834609
nea_ca4,5.61095359587557
ca4_nea,5.61095359587575
por_spa,5.68433043780132
spa_por,5.68433043780144
pm4_li1,5.7092917661609
ita_por,5.72073698854378
por_ita,5.72073698854378
sc4_ve1,5.73324266756816
ve1_sc4,5.73324266756832
ro4_ro2,5.73770678624139
ro2_ro4,5.73770678624143
nea_pm4,5.75210139910132
nea_pm3,5.75568574351135
pm3_nea,5.7556857435115
sc4_sc3,5.79211759876195
sc3_sc4,5.79211759876198
nea_spa,5.79847161369746
spa_nea,5.79847161369775
ro1_ro3,5.80595644226124
ro3_ro1,5.80595644226128
ll2_nea,5.80943363673366
nea_ll2,5.80943363673375
ve3_sc3,5.81802493691061
sc3_ve3,5.81802493691066
sc1_sc2,5.82541585611565
sc2_sc1,5.82541585611568
ron_rup,5.82680582748072
rup_ron,5.82680582748081
nea_ast,5.84448625138009
ast_nea,5.84448625138038
ruq_rup,5.84993411929964
rup_ruq,5.8499341192998
sc1_ve1,5.85000786035378
ve1_sc1,5.85000786035384
pm4_pm5,5.86392846566952
ro2_ro3,5.86769250876387
ro3_ro2,5.86769250876391
ita_ito,5.87473608651794
ito_ita,5.87473608651794
ca1_sc4,5.88271749846213
sc4_ca1,5.88271749846213
sc4_ito,5.89558204532396
ito_sc4,5.89558204532401
ve3_sc1,5.92310861488601
sc1_ve3,5.92310861488626
sc4_itg,5.93417316640083
itg_sc4,5.93417316640088
nea_glg,5.93920899444041
glg_nea,5.93920899444077
ro4_ro1,5.96918933678057
ro1_ro4,5.96918933678061
ve2_ve3,5.96990825299905
ve3_ve2,5.96990825299905
sro_nea,5.97809564082763
nea_sro,5.97809564082773
dlm_nea,5.98709094233937
nea_dlm,5.98709094233937
ca1_ca3,6.00611102649233
ca3_ca1,6.00611102649237
ita_itg,6.01021556755476
itg_ita,6.01021556755476
sc3_sc2,6.04075132141827
sc2_sc3,6.0407513214183
sc3_ve1,6.0495793885205
ve1_sc3,6.04957938852061
sc1_sc4,6.05622607954888
sc4_sc1,6.05622607954888
ca1_ca5,6.07035071124255
ca5_ca1,6.07035071124259
ron_ruq,6.0780264518329
ruq_ron,6.0780264518329
ca3_ca6,6.14164400099232
ca6_ca3,6.14164400099232
sc1_sc3,6.16234327259082
sc3_sc1,6.16234327259085
nea_pm5,6.17008213180422
pm5_nea,6.17008213180478
li1_nea,6.17066111535897
nea_li1,6.17066111535905
nea_eg4,6.18609725776825
eg4_nea,6.18609725776841
ita_sc4,6.19939115244245
sc4_ita,6.19939115244251
ca1_ca4,6.20517788146786
ca4_ca1,6.20517788146786
ca3_ca4,6.20822833160106
ca4_ca3,6.20822833160111
ca3_ca5,6.21179391135852
ca5_ca3,6.21179391135857
ca1_ca6,6.23047316466774
ca6_ca1,6.23047316466774
nea_ca6,6.23470566950539
ca6_nea,6.2347056695056
pm4_li3,6.24615876617643
pm4_lm1,6.27888066301302
nea_li2,6.31072290966332
li2_nea,6.31072290966359
lat_qbb,6.3302213329603
qbb_lat,6.3302213329603
sc1_itg,6.33407232674296
itg_sc1,6.33407232674308
ro1_ro2,6.34474479973162
ro2_ro1,6.34474479973162
sc1_ito,6.36264317519388
ito_sc1,6.36264317519394
sc2_itg,6.41032382695464
itg_sc2,6.4103238269547
ito_sc3,6.46514482461851
sc3_ito,6.46514482461851
ito_sc2,6.46589936570986
sc2_ito,6.46589936570986
sc3_itg,6.52529977293426
itg_sc3,6.52529977293436
ita_sc2,6.58662944366539
sc2_ita,6.58662944366545
por_ast,6.59084970865852
ast_por,6.59084970865883
nea_ca2,6.63832898297302
ca2_nea,6.63832898297343
eg3_nea,6.69992815779532
nea_eg3,6.69992815779549
nea_eg2,6.71823133244432
eg2_nea,6.7182313324444
ca2_ca5,6.73277688288606
ca5_ca2,6.73277688288611
ca2_ca6,6.77850195215284
ca6_ca2,6.77850195215284
ca4_ca5,6.78255334399296
ca5_ca4,6.78255334399296
ca4_ca6,6.81199971223919
ca6_ca4,6.81199971223923
nea_src,6.86000805657973
src_nea,6.86000805657973
ca2_ca4,6.87613297002127
ca4_ca2,6.87613297002127
pm4_pm1,6.92476369222535
ita_sc3,6.9278166736463
sc3_ita,6.92781667364636
eg1_nea,6.98122639894278
nea_eg1,6.981226398943
ca2_ca3,7.0531463195918
ca3_ca2,7.0531463195918
ita_sc1,7.05719976043208
sc1_ita,7.05719976043208
nea_ve1,7.06215639147701
ve1_nea,7.06215639147722
ca5_ca6,7.09282448080873
ca6_ca5,7.09282448080877
por_glg,7.32679618663371
glg_por,7.32679618663386
ca1_ca2,7.39481545286167
ca2_ca1,7.39481545286167
nea_ve2,7.41521339847696
ve2_nea,7.41521339847696
nea_ve3,7.57696224270909
ve3_nea,7.57696224270909
nea_itf,7.71574064088362
itf_nea,7.71574064088371
pm4_pm2,8.12039849765571
itg_nea,8.4042454381314
nea_itg,8.40424543813152
pm4_pm3,8.57420201811648
nea_ito,8.63971018249233
ito_nea,8.63971018249245
nea_ita,8.81686298092157
ita_nea,8.81686298092183
sc4_nea,9.76884544326077
nea_sc4,9.76884544326107
pm4_ve1,10.1865078953272
sc3_nea,10.3548679912999
nea_sc3,10.3548679913002
nea_sc2,10.3872665395154
sc2_nea,10.3872665395154
nea_sc1,11.2562394860384
sc1_nea,11.256239486039
